model,scope,draw,district_id,predicted_share,actual_share,error
national_anchored,national_draw,87,"",67.60370662008197,62.969101950749284,4.634604669332681
national_anchored,national_draw,88,"",68.67844215111086,62.969101950749284,5.709340200361574
national_anchored,national_draw,89,"",54.51138082698551,62.969101950749284,-8.457721123763775
national_anchored,national_draw,90,"",62.68796549700099,62.969101950749284,-0.2811364537482959
national_anchored,national_draw,91,"",57.09664974769737,62.969101950749284,-5.872452203051914
national_anchored,national_draw,92,"",72.96601601680277,62.969101950749284,9.996914066053485
national_anchored,national_draw,93,"",61.25735846593281,62.969101950749284,-1.7117434848164734
national_anchored,national_draw,94,"",64.06914541789129,62.969101950749284,1.100043467142008
national_anchored,national_draw,95,"",69.59985046065914,62.969101950749284,6.630748509909857
national_anchored,national_draw,96,"",59.82749469967935,62.969101950749284,-3.141607251069935
national_anchored,national_draw,97,"",56.37527662088917,62.969101950749284,-6.593825329860117
national_anchored,national_draw,98,"",62.3308798438793,62.969101950749284,-0.638222106869982
national_anchored,national_draw,99,"",69.85734093688623,62.969101950749284,6.8882389861369475
national_anchored,national_draw,100,"",67.03610159543639,62.969101950749284,4.066999644687108
national_anchored,national_draw,101,"",67.72563205727921,62.969101950749284,4.7565301065299295
national_anchored,national_draw,102,"",67.47645599056321,62.969101950749284,4.507354039813926
national_anchored,national_draw,103,"",65.05621724974984,62.969101950749284,2.0871152990005513
national_anchored,national_draw,104,"",69.17053424051343,62.969101950749284,6.201432289764149
national_anchored,national_draw,105,"",71.25587447540681,62.969101950749284,8.286772524657529
national_anchored,national_draw,106,"",64.54395313793825,62.969101950749284,1.5748511871889619
national_anchored,national_draw,107,"",67.52475435386408,62.969101950749284,4.555652403114799
national_anchored,national_draw,108,"",70.113084048316,62.969101950749284,7.143982097566713
national_anchored,national_draw,109,"",62.75389216275495,62.969101950749284,-0.21520978799433266
national_anchored,national_draw,110,"",57.01188293468371,62.969101950749284,-5.957219016065572
