Departement,CodCirElec,LibCirElec,NbSap,NbSiePourvus,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,Abstentions_RapportInscrits,Votants_RapportInscrits,Blancs_RapportInscrits,Blancs_RapportVotants,Nuls_RapportInscrits,Nuls_RapportVotants,Exprimes_RapportInscrits,Exprimes_RapportVotants,NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand,NbVoix,RapportExprimes,RapportInscrits,Elu
29,2905,5äme circonscription,1,0,98751,26027,72724,1119,437,71168,"26,36","73,64","1,13","1,54","0,44","0,6","72,07","97,86",2,MARTIN,Alexandre,M.,DSV,Droite souverainiste,641,"0,9","0,65",NON
29,2905,5äme circonscription,1,0,98751,26027,72724,1119,437,71168,"26,36","73,64","1,13","1,54","0,44","0,6","72,07","97,86",3,THOMAÿDIS,RenÇe,Mme,RN,Rassemblement National,18884,"26,53","19,12",QUALIF T2
29,2905,5äme circonscription,1,0,98751,26027,72724,1119,437,71168,"26,36","73,64","1,13","1,54","0,44","0,6","72,07","97,86",4,MELCHIOR,Graziella,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),21567,"30,3","21,84",QUALIF T2
29,2905,5äme circonscription,1,0,98751,26027,72724,1119,437,71168,"26,36","73,64","1,13","1,54","0,44","0,6","72,07","97,86",5,BERROU,Marcel,M.,REG,RÇgionaliste,1807,"2,54","1,83",NON
29,2905,5äme circonscription,1,0,98751,26027,72724,1119,437,71168,"26,36","73,64","1,13","1,54","0,44","0,6","72,07","97,86",6,LERESTIF,Dominique,M.,DVC,Divers centre,402,"0,56","0,41",NON
29,2905,5äme circonscription,1,0,98751,26027,72724,1119,437,71168,"26,36","73,64","1,13","1,54","0,44","0,6","72,07","97,86",7,GRELAUD,Gladys,Mme,UG,Union de la gauche,19371,"27,22","19,62",QUALIF T2
29,2905,5äme circonscription,1,0,98751,26027,72724,1119,437,71168,"26,36","73,64","1,13","1,54","0,44","0,6","72,07","97,86",8,CAJEAN,Christian,M.,EXG,Extràme gauche,553,"0,78","0,56",NON
29,2906,6äme circonscription,1,0,91580,24649,66931,1294,521,65116,"26,92","73,08","1,41","1,93","0,57","0,78","71,1","97,29",1,LE FUR,Patrick,M.,RN,Rassemblement National,19671,"30,21","21,48",QUALIF T2
29,2906,6äme circonscription,1,0,91580,24649,66931,1294,521,65116,"26,92","73,08","1,41","1,93","0,57","0,78","71,1","97,29",2,CROUAN,Erwan,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),18223,"27,99","19,9",QUALIF T2
29,2906,6äme circonscription,1,0,91580,24649,66931,1294,521,65116,"26,92","73,08","1,41","1,93","0,57","0,78","71,1","97,29",3,CARAYON,Evelyne,Mme,REC,Reconquàte !,637,"0,98","0,7",NON
29,2906,6äme circonscription,1,0,91580,24649,66931,1294,521,65116,"26,92","73,08","1,41","1,93","0,57","0,78","71,1","97,29",4,CORDIER,Philippe,M.,EXG,Extràme gauche,753,"1,16","0,82",NON
29,2906,6äme circonscription,1,0,91580,24649,66931,1294,521,65116,"26,92","73,08","1,41","1,93","0,57","0,78","71,1","97,29",5,DELFERRIERE,Kenny,M.,EXG,Extràme gauche,360,"0,55","0,39",NON
29,2906,6äme circonscription,1,0,91580,24649,66931,1294,521,65116,"26,92","73,08","1,41","1,93","0,57","0,78","71,1","97,29",6,THOMIN,MÇlanie,Mme,UG,Union de la gauche,24664,"37,88","26,93",QUALIF T2
29,2906,6äme circonscription,1,0,91580,24649,66931,1294,521,65116,"26,92","73,08","1,41","1,93","0,57","0,78","71,1","97,29",7,PERENNEC,Tugdal,M.,DVG,Divers gauche,808,"1,24","0,88",NON
29,2907,7äme circonscription,1,0,83701,21122,62579,1032,521,61026,"25,24","74,76","1,23","1,65","0,62","0,83","72,91","97,52",1,TANGUY,Liliana,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),18709,"30,66","22,35",QUALIF T2
29,2907,7äme circonscription,1,0,83701,21122,62579,1032,521,61026,"25,24","74,76","1,23","1,65","0,62","0,83","72,91","97,52",2,ALANOU,Annick,Mme,RN,Rassemblement National,15927,"26,1","19,03",QUALIF T2
29,2907,7äme circonscription,1,0,83701,21122,62579,1032,521,61026,"25,24","74,76","1,23","1,65","0,62","0,83","72,91","97,52",3,RAHER,Marc,M.,LR,Les RÇpublicains,4470,"7,32","5,34",NON
29,2907,7äme circonscription,1,0,83701,21122,62579,1032,521,61026,"25,24","74,76","1,23","1,65","0,62","0,83","72,91","97,52",4,MALET,Aela,Mme,REG,RÇgionaliste,1135,"1,86","1,36",NON
29,2907,7äme circonscription,1,0,83701,21122,62579,1032,521,61026,"25,24","74,76","1,23","1,65","0,62","0,83","72,91","97,52",5,TANGUY,Jacques,M.,DVC,Divers centre,861,"1,41","1,03",NON
29,2907,7äme circonscription,1,0,83701,21122,62579,1032,521,61026,"25,24","74,76","1,23","1,65","0,62","0,83","72,91","97,52",6,DEBLIQUI,RÇgis,M.,EXG,Extràme gauche,972,"1,59","1,16",NON
29,2907,7äme circonscription,1,0,83701,21122,62579,1032,521,61026,"25,24","74,76","1,23","1,65","0,62","0,83","72,91","97,52",7,HARVINDER,Jugdeep,Mme,UG,Union de la gauche,18952,"31,06","22,64",QUALIF T2
29,2908,8äme circonscription,1,0,91739,25116,66623,1139,542,64942,"27,38","72,62","1,24","1,71","0,59","0,81","70,79","97,48",1,LE BON,Thomas,M.,UG,Union de la gauche,11768,"18,12","12,83",QUALIF T2
29,2908,8äme circonscription,1,0,91739,25116,66623,1139,542,64942,"27,38","72,62","1,24","1,71","0,59","0,81","70,79","97,48",2,MIOSSEC,SÇbastien,M.,DVG,Divers gauche,14399,"22,17","15,7",QUALIF T2
29,2908,8äme circonscription,1,0,91739,25116,66623,1139,542,64942,"27,38","72,62","1,24","1,71","0,59","0,81","70,79","97,48",3,MOREL,Anne,Mme,EXG,Extràme gauche,741,"1,14","0,81",NON
29,2908,8äme circonscription,1,0,91739,25116,66623,1139,542,64942,"27,38","72,62","1,24","1,71","0,59","0,81","70,79","97,48",4,BALANANT,Erwan,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),18031,"27,76","19,65",QUALIF T2
29,2908,8äme circonscription,1,0,91739,25116,66623,1139,542,64942,"27,38","72,62","1,24","1,71","0,59","0,81","70,79","97,48",5,PEREZ,Christian,M.,RN,Rassemblement National,20003,"30,8","21,8",QUALIF T2
2A,2A01,1äre circonscription,1,0,52490,18651,33839,365,215,33259,"35,53","64,47","0,7","1,08","0,41","0,64","63,36","98,29",1,QUILICHINI,Didier,M.,EXG,Extràme gauche,133,"0,4","0,25",NON
2A,2A01,1äre circonscription,1,0,52490,18651,33839,365,215,33259,"35,53","64,47","0,7","1,08","0,41","0,64","63,36","98,29",2,LUCIANI,Lisandru,M.,REG,RÇgionaliste,1202,"3,61","2,29",NON
2A,2A01,1äre circonscription,1,0,52490,18651,33839,365,215,33259,"35,53","64,47","0,7","1,08","0,41","0,64","63,36","98,29",3,LEROY,Marc-Antoine,M.,COM,Parti communiste franáais,3125,"9,4","5,95",NON
2A,2A01,1äre circonscription,1,0,52490,18651,33839,365,215,33259,"35,53","64,47","0,7","1,08","0,41","0,64","63,36","98,29",4,LUCIANI,Jean-Franáois,M.,REG,RÇgionaliste,1078,"3,24","2,05",NON
2A,2A01,1äre circonscription,1,0,52490,18651,33839,365,215,33259,"35,53","64,47","0,7","1,08","0,41","0,64","63,36","98,29",5,COLONNA,Romain,M.,REG,RÇgionaliste,5601,"16,84","10,67",NON
2A,2A01,1äre circonscription,1,0,52490,18651,33839,365,215,33259,"35,53","64,47","0,7","1,08","0,41","0,64","63,36","98,29",6,DOMINICI,Emmanuelle,Mme,REG,RÇgionaliste,1533,"4,61","2,92",NON
2A,2A01,1äre circonscription,1,0,52490,18651,33839,365,215,33259,"35,53","64,47","0,7","1,08","0,41","0,64","63,36","98,29",7,MARCANGELI,Laurent,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),10210,"30,7","19,45",QUALIF T2
2A,2A01,1äre circonscription,1,0,52490,18651,33839,365,215,33259,"35,53","64,47","0,7","1,08","0,41","0,64","63,36","98,29",8,QUARENA,Ariane,Mme,RN,Rassemblement National,10377,"31,2","19,77",QUALIF T2
2A,2A02,2äme circonscription,1,0,62495,22874,39621,469,345,38807,"36,6","63,4","0,75","1,18","0,55","0,87","62,1","97,95",1,COLOMBANI,Paul-AndrÇ,M.,REG,RÇgionaliste,10266,"26,45","16,43",QUALIF T2
2A,2A02,2äme circonscription,1,0,62495,22874,39621,469,345,38807,"36,6","63,4","0,75","1,18","0,55","0,87","62,1","97,95",2,LUCCIONI,Jean-Baptiste,M.,SOC,Parti socialiste,4780,"12,32","7,65",NON
2A,2A02,2äme circonscription,1,0,62495,22874,39621,469,345,38807,"36,6","63,4","0,75","1,18","0,55","0,87","62,1","97,95",3,CHIOCCA,Michel,M.,REG,RÇgionaliste,1055,"2,72","1,69",NON
2A,2A02,2äme circonscription,1,0,62495,22874,39621,469,345,38807,"36,6","63,4","0,75","1,18","0,55","0,87","62,1","97,95",4,CUCCHI,Jean-Baptiste,M.,REG,RÇgionaliste,2548,"6,57","4,08",NON
2A,2A02,2äme circonscription,1,0,62495,22874,39621,469,345,38807,"36,6","63,4","0,75","1,18","0,55","0,87","62,1","97,95",5,FILONI,Franáois,M.,RN,Rassemblement National,13620,"35,1","21,79",QUALIF T2
2A,2A02,2äme circonscription,1,0,62495,22874,39621,469,345,38807,"36,6","63,4","0,75","1,18","0,55","0,87","62,1","97,95",6,BOZZI,ValÇrie,Mme,DVD,Divers droite,6538,"16,85","10,46",NON
2B,2B01,1äre circonscription,1,0,62114,23561,38553,499,364,37690,"37,93","62,07","0,8","1,29","0,59","0,94","60,68","97,76",1,MORGANTI,Julien,M.,DVC,Divers centre,5436,"14,42","8,75",NON
2B,2B01,1äre circonscription,1,0,62114,23561,38553,499,364,37690,"37,93","62,07","0,8","1,29","0,59","0,94","60,68","97,76",2,CASTELLANI,Michel,M.,REG,RÇgionaliste,11962,"31,74","19,26",QUALIF T2
2B,2B01,1äre circonscription,1,0,62114,23561,38553,499,364,37690,"37,93","62,07","0,8","1,29","0,59","0,94","60,68","97,76",3,LUCCIARDI,Jean-Baptiste,M.,REG,RÇgionaliste,1471,"3,9","2,37",NON
2B,2B01,1äre circonscription,1,0,62114,23561,38553,499,364,37690,"37,93","62,07","0,8","1,29","0,59","0,94","60,68","97,76",4,BASTELICA,Sacha,M.,FI,La France insoumise,3352,"8,89","5,4",NON
2B,2B01,1äre circonscription,1,0,62114,23561,38553,499,364,37690,"37,93","62,07","0,8","1,29","0,59","0,94","60,68","97,76",5,FERNANDEZ,Alexis,M.,DSV,Droite souverainiste,393,"1,04","0,63",NON
2B,2B01,1äre circonscription,1,0,62114,23561,38553,499,364,37690,"37,93","62,07","0,8","1,29","0,59","0,94","60,68","97,76",6,PAOLI,Jean-Franáois,M.,DVC,Divers centre,2045,"5,43","3,29",NON
2B,2B01,1äre circonscription,1,0,62114,23561,38553,499,364,37690,"37,93","62,07","0,8","1,29","0,59","0,94","60,68","97,76",7,LAMBERTI,Jean-Michel,M.,REC,Reconquàte !,370,"0,98","0,6",NON
2B,2B01,1äre circonscription,1,0,62114,23561,38553,499,364,37690,"37,93","62,07","0,8","1,29","0,59","0,94","60,68","97,76",8,MARCHAL,Jean-Michel,M.,RN,Rassemblement National,10855,"28,8","17,48",QUALIF T2
2B,2B01,1äre circonscription,1,0,62114,23561,38553,499,364,37690,"37,93","62,07","0,8","1,29","0,59","0,94","60,68","97,76",9,BATTINI,Nicolas,M.,REG,RÇgionaliste,1603,"4,25","2,58",NON
2B,2B01,1äre circonscription,1,0,62114,23561,38553,499,364,37690,"37,93","62,07","0,8","1,29","0,59","0,94","60,68","97,76",11,JOSUê,Olivier,M.,EXG,Extràme gauche,203,"0,54","0,33",NON
2B,2B02,2äme circonscription,1,0,67927,22746,45181,440,393,44348,"33,49","66,51","0,65","0,97","0,58","0,87","65,29","98,16",1,BARONNE MARIE-LOUISE MARIANI,-,Mme,DIV,Divers,50,"0,11","0,07",NON
2B,2B02,2äme circonscription,1,0,67927,22746,45181,440,393,44348,"33,49","66,51","0,65","0,97","0,58","0,87","65,29","98,16",2,ACQUAVIVA,Jean-FÇlix,M.,REG,RÇgionaliste,12698,"28,63","18,69",QUALIF T2
2B,2B02,2äme circonscription,1,0,67927,22746,45181,440,393,44348,"33,49","66,51","0,65","0,97","0,58","0,87","65,29","98,16",3,CECCOLI,Franáois-Xavier,M.,DVD,Divers droite,15100,"34,05","22,23",QUALIF T2
2B,2B02,2äme circonscription,1,0,67927,22746,45181,440,393,44348,"33,49","66,51","0,65","0,97","0,58","0,87","65,29","98,16",4,RONGIONE,Viviane,Mme,EXG,Extràme gauche,280,"0,63","0,41",NON
2B,2B02,2äme circonscription,1,0,67927,22746,45181,440,393,44348,"33,49","66,51","0,65","0,97","0,58","0,87","65,29","98,16",5,GIACOMI,Jean-Antoine,M.,REG,RÇgionaliste,0,0,0,NON
2B,2B02,2äme circonscription,1,0,67927,22746,45181,440,393,44348,"33,49","66,51","0,65","0,97","0,58","0,87","65,29","98,16",6,JOUART,Sylvie,Mme,RN,Rassemblement National,11275,"25,42","16,6",QUALIF T2
2B,2B02,2äme circonscription,1,0,67927,22746,45181,440,393,44348,"33,49","66,51","0,65","0,97","0,58","0,87","65,29","98,16",7,CARLI,Antï,M.,REG,RÇgionaliste,2277,"5,13","3,35",NON
2B,2B02,2äme circonscription,1,0,67927,22746,45181,440,393,44348,"33,49","66,51","0,65","0,97","0,58","0,87","65,29","98,16",8,SANCHEZ,HÇläne,Mme,VEC,Les Ecologistes,2668,"6,02","3,93",NON
30,3001,1äre circonscription,1,0,90362,32430,57932,870,364,56698,"35,89","64,11","0,96","1,5","0,4","0,63","62,75","97,87",1,BOURGHOL,Loumy,Mme,LR,Les RÇpublicains,3076,"5,43","3,4",NON
30,3001,1äre circonscription,1,0,90362,32430,57932,870,364,56698,"35,89","64,11","0,96","1,5","0,4","0,63","62,75","97,87",2,ROUVERAND,ValÇrie,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),11394,"20,1","12,61",QUALIF T2
30,3001,1äre circonscription,1,0,90362,32430,57932,870,364,56698,"35,89","64,11","0,96","1,5","0,4","0,63","62,75","97,87",3,LECLERC,Isabelle,Mme,EXG,Extràme gauche,587,"1,04","0,65",NON
30,3001,1äre circonscription,1,0,90362,32430,57932,870,364,56698,"35,89","64,11","0,96","1,5","0,4","0,63","62,75","97,87",4,MENARD,Charles,M.,UG,Union de la gauche,16747,"29,54","18,53",QUALIF T2
30,3001,1äre circonscription,1,0,90362,32430,57932,870,364,56698,"35,89","64,11","0,96","1,5","0,4","0,63","62,75","97,87",5,GILLET,Yoann,M.,RN,Rassemblement National,24894,"43,91","27,55",QUALIF T2
30,3002,2äme circonscription,1,1,96319,28962,67357,974,455,65928,"30,07","69,93","1,01","1,45","0,47","0,68","68,45","97,88",1,MANSON,StÇphane,M.,EXG,Extràme gauche,478,"0,73","0,5",NON
30,3002,2äme circonscription,1,1,96319,28962,67357,974,455,65928,"30,07","69,93","1,01","1,45","0,47","0,68","68,45","97,88",2,MEIZONNET,Nicolas,M.,RN,Rassemblement National,34427,"52,22","35,74",OUI
30,3002,2äme circonscription,1,1,96319,28962,67357,974,455,65928,"30,07","69,93","1,01","1,45","0,47","0,68","68,45","97,88",3,JULLIAN,VÇronique,Mme,UDI,Union des DÇmocrates et IndÇpendants,1841,"2,79","1,91",NON
30,3002,2äme circonscription,1,1,96319,28962,67357,974,455,65928,"30,07","69,93","1,01","1,45","0,47","0,68","68,45","97,88",4,PELLEGRIN PONSOLE,Sophie,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),9300,"14,11","9,66",NON
30,3002,2äme circonscription,1,1,96319,28962,67357,974,455,65928,"30,07","69,93","1,01","1,45","0,47","0,68","68,45","97,88",5,GUYOT,Katy,Mme,UG,Union de la gauche,15727,"23,85","16,33",NON
30,3002,2äme circonscription,1,1,96319,28962,67357,974,455,65928,"30,07","69,93","1,01","1,45","0,47","0,68","68,45","97,88",6,BOLLE,Catherine,Mme,LR,Les RÇpublicains,4155,"6,3","4,31",NON
30,3003,3äme circonscription,1,0,95926,27885,68041,1279,497,66265,"29,07","70,93","1,33","1,88","0,52","0,73","69,08","97,39",1,FOURMI,Valery,M.,EXG,Extràme gauche,640,"0,97","0,67",NON
30,3003,3äme circonscription,1,0,95926,27885,68041,1279,497,66265,"29,07","70,93","1,33","1,88","0,52","0,73","69,08","97,39",2,PREVOST,Christophe,M.,REG,RÇgionaliste,199,"0,3","0,21",NON
30,3003,3äme circonscription,1,0,95926,27885,68041,1279,497,66265,"29,07","70,93","1,33","1,88","0,52","0,73","69,08","97,39",3,GRAU,Florent,M.,LR,Les RÇpublicains,5988,"9,04","6,24",NON
30,3003,3äme circonscription,1,0,95926,27885,68041,1279,497,66265,"29,07","70,93","1,33","1,88","0,52","0,73","69,08","97,39",4,BAUME,Christian,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),12727,"19,21","13,27",QUALIF T2
30,3003,3äme circonscription,1,0,95926,27885,68041,1279,497,66265,"29,07","70,93","1,33","1,88","0,52","0,73","69,08","97,39",5,BORDES,Pascale,Mme,RN,Rassemblement National,31465,"47,48","32,8",QUALIF T2
30,3003,3äme circonscription,1,0,95926,27885,68041,1279,497,66265,"29,07","70,93","1,33","1,88","0,52","0,73","69,08","97,39",6,JEAN,Daniel,M.,DVD,Divers droite,65,"0,1","0,07",NON
30,3003,3äme circonscription,1,0,95926,27885,68041,1279,497,66265,"29,07","70,93","1,33","1,88","0,52","0,73","69,08","97,39",7,OROMI,Sabine,Mme,UG,Union de la gauche,15181,"22,91","15,83",QUALIF T2
30,3004,4äme circonscription,1,0,95047,28841,66206,1231,554,64421,"30,34","69,66","1,3","1,86","0,58","0,84","67,78","97,3",1,MARTIN,Pierre,M.,LR,Les RÇpublicains,3930,"6,1","4,13",NON
30,3004,4äme circonscription,1,0,95047,28841,66206,1231,554,64421,"30,34","69,66","1,3","1,86","0,58","0,84","67,78","97,3",2,BORD,Arnaud,M.,UG,Union de la gauche,17639,"27,38","18,56",QUALIF T2
30,3004,4äme circonscription,1,0,95047,28841,66206,1231,554,64421,"30,34","69,66","1,3","1,86","0,58","0,84","67,78","97,3",3,GARCIA,JÇrìme,M.,EXG,Extràme gauche,948,"1,47",1,NON
30,3004,4äme circonscription,1,0,95047,28841,66206,1231,554,64421,"30,34","69,66","1,3","1,86","0,58","0,84","67,78","97,3",4,EL OKKI,Nadia,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),10538,"16,36","11,09",NON
30,3004,4äme circonscription,1,0,95047,28841,66206,1231,554,64421,"30,34","69,66","1,3","1,86","0,58","0,84","67,78","97,3",5,MEURIN,Pierre,M.,RN,Rassemblement National,31366,"48,69",33,QUALIF T2
30,3005,5äme circonscription,1,0,98971,29366,69605,1571,729,67305,"29,67","70,33","1,59","2,26","0,74","1,05",68,"96,7",1,ESPANOL,Emmanuel,M.,EXD,Extràme droite,1,0,0,NON
30,3005,5äme circonscription,1,0,98971,29366,69605,1571,729,67305,"29,67","70,33","1,59","2,26","0,74","1,05",68,"96,7",2,BOYER,LÇa,Mme,LR,Les RÇpublicains,5399,"8,02","5,46",NON
30,3005,5äme circonscription,1,0,98971,29366,69605,1571,729,67305,"29,67","70,33","1,59","2,26","0,74","1,05",68,"96,7",3,ALLEGRET-PILOT,Alexandre,M.,UXD,Union de l'extràme droite,27602,"41,01","27,89",QUALIF T2
30,3005,5äme circonscription,1,0,98971,29366,69605,1571,729,67305,"29,67","70,33","1,59","2,26","0,74","1,05",68,"96,7",4,SALA,Michel,M.,UG,Union de la gauche,22228,"33,03","22,46",QUALIF T2
30,3005,5äme circonscription,1,0,98971,29366,69605,1571,729,67305,"29,67","70,33","1,59","2,26","0,74","1,05",68,"96,7",5,OLINET,Agnäs,Mme,EXG,Extràme gauche,961,"1,43","0,97",NON
30,3005,5äme circonscription,1,0,98971,29366,69605,1571,729,67305,"29,67","70,33","1,59","2,26","0,74","1,05",68,"96,7",6,TRIA,Nordine,M.,DIV,Divers,752,"1,12","0,76",NON
30,3005,5äme circonscription,1,0,98971,29366,69605,1571,729,67305,"29,67","70,33","1,59","2,26","0,74","1,05",68,"96,7",7,DAUF‘S-ROUX,Catherine,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),10362,"15,4","10,47",NON
30,3006,6äme circonscription,1,0,85573,28866,56707,796,327,55584,"33,73","66,27","0,93","1,4","0,38","0,58","64,96","98,02",1,AFFORTIT,Laura,Mme,REG,RÇgionaliste,1110,2,"1,3",NON
30,3006,6äme circonscription,1,0,85573,28866,56707,796,327,55584,"33,73","66,27","0,93","1,4","0,38","0,58","64,96","98,02",2,COLSON,AurÇlien,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),11521,"20,73","13,46",QUALIF T2
30,3006,6äme circonscription,1,0,85573,28866,56707,796,327,55584,"33,73","66,27","0,93","1,4","0,38","0,58","64,96","98,02",3,STEVANT,ClÇment,M.,LR,Les RÇpublicains,3202,"5,76","3,74",NON
30,3006,6äme circonscription,1,0,85573,28866,56707,796,327,55584,"33,73","66,27","0,93","1,4","0,38","0,58","64,96","98,02",4,TERBECHE,Aãcha,Mme,EXG,Extràme gauche,377,"0,68","0,44",NON
30,3006,6äme circonscription,1,0,85573,28866,56707,796,327,55584,"33,73","66,27","0,93","1,4","0,38","0,58","64,96","98,02",5,CAD‘NE,Nicolas,M.,UG,Union de la gauche,15992,"28,77","18,69",QUALIF T2
30,3006,6äme circonscription,1,0,85573,28866,56707,796,327,55584,"33,73","66,27","0,93","1,4","0,38","0,58","64,96","98,02",6,JOSSERAND,Sylvie,Mme,RN,Rassemblement National,23382,"42,07","27,32",QUALIF T2
31,3101,1äre circonscription,1,0,85230,24258,60972,1173,522,59277,"28,46","71,54","1,38","1,92","0,61","0,86","69,55","97,22",1,BOUJAT,Evelyne,Mme,DVC,Divers centre,1601,"2,7","1,88",NON
31,3101,1äre circonscription,1,0,85230,24258,60972,1173,522,59277,"28,46","71,54","1,38","1,92","0,61","0,86","69,55","97,22",2,CLOUET,Hadrien,M.,UG,Union de la gauche,26985,"45,52","31,66",QUALIF T2
31,3101,1äre circonscription,1,0,85230,24258,60972,1173,522,59277,"28,46","71,54","1,38","1,92","0,61","0,86","69,55","97,22",3,HOBET,Elodie,Mme,ENS,Ensemble ! (MajoritÇ prÇsidentielle),16063,"27,1","18,85",QUALIF T2
31,3101,1äre circonscription,1,0,85230,24258,60972,1173,522,59277,"28,46","71,54","1,38","1,92","0,61","0,86","69,55","97,22",4,CHAMBELIN,Lola,Mme,RN,Rassemblement National,12636,"21,32","14,83",QUALIF T2
31,3101,1äre circonscription,1,0,85230,24258,60972,1173,522,59277,"28,46","71,54","1,38","1,92","0,61","0,86","69,55","97,22",5,TROUILLET,Jean-Marie,M.,REC,Reconquàte !,1028,"1,73","1,21",NON
31,3101,1äre circonscription,1,0,85230,24258,60972,1173,522,59277,"28,46","71,54","1,38","1,92","0,61","0,86","69,55","97,22",6,LE PENVEN,Olivier,M.,EXG,Extràme gauche,390,"0,66","0,46",NON
31,3101,1äre circonscription,1,0,85230,24258,60972,1173,522,59277,"28,46","71,54","1,38","1,92","0,61","0,86","69,55","97,22",7,DE BERRANGER,Alexis,M.,DIV,Divers,574,"0,97","0,67",NON
31,3102,2äme circonscription,1,0,106597,29396,77201,1540,644,75017,"27,58","72,42","1,44","1,99","0,6","0,83","70,37","97,17",1,LORANS,Pauline,Mme,REC,Reconquàte !,1366,"1,82","1,28",NON
31,3102,2äme circonscription,1,0,106597,29396,77201,1540,644,75017,"27,58","72,42","1,44","1,99","0,6","0,83","70,37","97,17",2,STAMBACH-TERRENOIR,Anne,Mme,UG,Union de la gauche,30402,"40,53","28,52",QUALIF T2
31,3102,2äme circonscription,1,0,106597,29396,77201,1540,644,75017,"27,58","72,42","1,44","1,99","0,6","0,83","70,37","97,17",3,KHALIFA,Frank,M.,RN,Rassemblement National,19815,"26,41","18,59",QUALIF T2
31,3102,2äme circonscription,1,0,106597,29396,77201,1540,644,75017,"27,58","72,42","1,44","1,99","0,6","0,83","70,37","97,17",4,NESTIER,Arthur,M.,ECO,Ecologistes,606,"0,81","0,57",NON
31,3102,2äme circonscription,1,0,106597,29396,77201,1540,644,75017,"27,58","72,42","1,44","1,99","0,6","0,83","70,37","97,17",5,MAYORAL,Maxime,M.,ECO,Ecologistes,1306,"1,74","1,23",NON
31,3102,2äme circonscription,1,0,106597,29396,77201,1540,644,75017,"27,58","72,42","1,44","1,99","0,6","0,83","70,37","97,17",6,BARTHêLêMY,Clotilde,Mme,EXG,Extràme gauche,588,"0,78","0,55",NON
31,3102,2äme circonscription,1,0,106597,29396,77201,1540,644,75017,"27,58","72,42","1,44","1,99","0,6","0,83","70,37","97,17",7,LAGLEIZE,Jean-Luc,M.,ENS,Ensemble ! (MajoritÇ prÇsidentielle),20934,"27,91","19,64",QUALIF T2
